Name,date,open,high,low,close,volume
MAR,2013-02-28,40.185,40.55214285714286,39.86642857142857,40.159285714285716,34681936
MAR,2013-03-31,39.9955,40.36175,39.74325,40.1135,49794620
MAR,2013-04-30,41.525,41.85351818181818,41.18743181818182,41.54545454545455,42481267
MAR,2013-05-31,43.16090909090909,43.52909090909091,42.864095454545456,43.14545454545455,40661891
MAR,2013-06-30,40.5445,40.8908,40.055,40.4225,49704904
MAR,2013-07-31,41.33181818181818,41.63748181818182,40.999545454545455,41.29181818181818,39756885
MAR,2013-08-31,40.87090909090909,41.311359090909086,40.55636818181818,40.892272727272726,54904755
MAR,2013-09-30,42.273,42.632999999999996,41.991765,42.346500000000006,40906165
MAR,2013-10-31,42.944782608695654,43.3482652173913,42.63804347826087,43.11304347826087,51653420
MAR,2013-11-30,46.428000000000004,46.79175,46.13875,46.48825,59350644
MAR,2013-12-31,47.23619047619048,47.585476190476186,46.917142857142856,47.27028571428572,39292453
MAR,2014-01-31,49.52285714285714,49.93833333333333,49.13491428571429,49.51095238095238,48812775
MAR,2014-02-28,50.55315789473684,51.27605263157895,50.247894736842106,50.93421052631579,46962431
MAR,2014-03-31,54.48428571428572,54.87642857142857,54.11490476190476,54.50742857142857,55872000
MAR,2014-04-30,56.54380952380953,56.8975,55.959761904761905,56.43380952380952,56606009
MAR,2014-05-31,58.71190476190476,59.17107142857143,58.39298095238095,58.91,46504415
MAR,2014-06-30,62.49714285714286,62.91414285714285,62.24261904761905,62.71523809523809,43422375
MAR,2014-07-31,65.36545454545454,65.86091363636363,64.92590909090909,65.38272727272728,49372481
MAR,2014-08-31,66.96285714285715,67.35833333333333,66.56309523809524,67.05619047619048,38296270
MAR,2014-09-30,70.93190476190476,71.32166666666667,70.52261904761905,70.91214285714285,44059755
MAR,2014-10-31,67.44434782608695,68.5571652173913,66.47609130434783,67.57804347826087,88380936
MAR,2014-11-30,76.52944736842106,77.00393684210526,76.03121578947369,76.61631578947369,40294360
MAR,2014-12-31,78.02090909090909,78.57516818181819,77.40655454545454,77.90954545454545,40221114
MAR,2015-01-31,77.3115,77.95685,76.32595,77.10249999999999,41050959
MAR,2015-02-28,78.84526315789473,79.75936315789473,78.19307368421053,79.26605263157894,46355550
MAR,2015-03-31,82.48363636363636,83.14402272727273,81.75204545454545,82.41068181818183,40332363
MAR,2015-04-30,80.23476190476191,80.97904761904762,79.55362380952381,80.28785714285715,44500738
MAR,2015-05-31,79.9055,80.50629,79.22396,79.733,34600482
MAR,2015-06-30,77.25909090909092,77.75681818181819,76.7198409090909,77.13113636363636,37777767
MAR,2015-07-31,75.70181818181818,76.38999090909091,74.86590909090908,75.54272727272728,50201756
MAR,2015-08-31,70.97857142857143,71.73095238095237,70.17119047619047,71.04666666666667,55136751
MAR,2015-09-30,70.20761904761905,70.88133333333333,69.39714285714287,70.11190476190475,54514998
MAR,2015-10-31,74.42272727272727,75.6375,73.5854090909091,74.88659090909091,62568052
MAR,2015-11-30,74.265,74.78914,73.264805,74.03999999999999,58582753
MAR,2015-12-31,68.51227272727273,69.14,67.55874090909091,68.23818181818181,59376003
MAR,2016-01-31,61.916842105263164,62.909052631578945,60.65052631578947,61.71526315789473,95174801
MAR,2016-02-29,63.222500000000004,64.354245,62.59525,63.733000000000004,87719849
MAR,2016-03-31,69.99540454545455,70.62840909090909,69.39464090909091,70.11727272727272,110390552
MAR,2016-04-30,67.24380952380952,68.00642857142857,66.69090476190476,67.39952380952381,121925225
MAR,2016-05-31,67.58142857142857,68.04780476190476,66.83928571428571,67.43738095238095,65621499
MAR,2016-06-30,66.29113636363637,67.02795454545455,65.60582272727272,66.38954545454546,75359586
MAR,2016-07-31,69.76050000000001,70.405745,69.21362500000001,70.076,57511156
MAR,2016-08-31,72.42565217391304,72.90565217391304,71.84896086956522,72.39521739130434,52798030
MAR,2016-09-30,69.09666666666666,69.67476190476191,68.30833333333332,68.86142857142856,116166030
MAR,2016-10-31,67.26571428571428,67.73380952380951,66.85595238095237,67.32857142857144,55717086
MAR,2016-11-30,74.35619047619048,75.5304761904762,73.93642857142856,75.0195238095238,74607616
MAR,2016-12-31,83.39952380952381,84.05533333333334,82.79765238095239,83.42,63037793
MAR,2017-01-31,83.534,84.158,82.96141,83.5515,47134598
MAR,2017-02-28,86.82684210526315,87.44494736842105,86.37265263157894,87.01947368421052,45041849
MAR,2017-03-31,89.32304347826086,90.1217347826087,88.88532608695652,89.5708695652174,59185060
MAR,2017-04-30,92.84263157894736,93.29313157894737,91.92605263157895,92.69315789473684,51017113
MAR,2017-05-31,101.94363636363637,102.76409090909091,101.40977272727272,102.26818181818182,59921894
MAR,2017-06-30,104.565,105.25409090909092,103.28667272727272,104.2409090909091,63967153
MAR,2017-07-31,101.6755,102.43412000000001,101.18255,101.8225,33408267
MAR,2017-08-31,101.42217391304348,102.32540869565217,100.5778695652174,101.50478260869566,53393336
MAR,2017-09-30,105.8395,106.890995,105.15509999999999,106.146,46828451
MAR,2017-10-31,114.23318181818182,115.09454545454545,113.62340909090909,114.64681818181818,45552686
MAR,2017-11-30,123.10333333333334,124.40252380952381,122.34567142857142,123.4490476190476,65564833
MAR,2017-12-31,130.7705,131.8155,130.14021,131.001,45551379
MAR,2018-01-31,140.89404761904763,142.2395238095238,139.75933333333333,141.27714285714288,47618820
MAR,2018-02-28,141.486,144.175,138.54602,140.94,11958458
