Name,date,open,high,low,close,volume
CTAS,2013-02-28,43.67071428571428,44.06,43.39715,43.73357142857143,9780816
CTAS,2013-03-31,43.9965,44.27999,43.625675,44.097,12582505
CTAS,2013-04-30,44.533181818181816,44.90281818181818,44.17409545454546,44.60818181818182,9480600
CTAS,2013-05-31,45.16,45.50385909090909,44.89659090909091,45.21068181818182,9059260
CTAS,2013-06-30,45.515,45.833999999999996,45.17,45.515499999999996,8516423
CTAS,2013-07-31,47.07363636363636,47.40772727272727,46.81891363636364,47.155227272727274,10365400
CTAS,2013-08-31,48.44681818181818,48.77840909090909,48.231227272727274,48.504090909090905,10010096
CTAS,2013-09-30,50.04151,50.38975,49.667595,50.06905,10394377
CTAS,2013-10-31,52.04739130434782,52.43654782608696,51.816478260869566,52.22826086956522,14823499
CTAS,2013-11-30,54.208000000000006,54.60265,53.815005,54.260000000000005,7533741
CTAS,2013-12-31,56.49619047619048,56.86185714285714,56.08095238095238,56.53000000000001,13046994
CTAS,2014-01-31,58.73619047619048,59.07171428571429,58.241952380952384,58.60190476190477,12749801
CTAS,2014-02-28,58.626842105263165,59.21283684210527,58.02716315789474,58.68000000000001,15367270
CTAS,2014-03-31,60.17666666666667,60.53191428571429,59.59023809523809,59.93428571428571,12082325
CTAS,2014-04-30,57.96714285714285,58.380809523809525,57.44571428571428,57.86952380952381,11972233
CTAS,2014-05-31,60.3552380952381,60.74642857142857,60.07642380952381,60.51809523809524,12050380
CTAS,2014-06-30,62.960952380952385,63.386380952380954,62.68261904761905,63.09904761904762,9798306
CTAS,2014-07-31,63.68272727272727,64.05533181818181,63.25113636363637,63.61840909090909,9017722
CTAS,2014-08-31,64.86666666666667,65.35004285714285,64.56266666666667,65.07428571428571,10422717
CTAS,2014-09-30,66.65285714285714,67.14702857142858,66.28456666666666,66.77785714285714,11160669
CTAS,2014-10-31,69.96478260869566,70.59390869565217,69.27826086956522,69.97869565217391,18262846
CTAS,2014-11-30,71.78105263157894,72.28604736842105,71.36737368421052,71.81184210526315,12668381
CTAS,2014-12-31,74.965,75.68577272727272,74.44728181818182,75.04090909090908,17335415
CTAS,2015-01-31,78.451,78.98864499999999,77.69550000000001,78.32875,19668391
CTAS,2015-02-28,81.5057894736842,82.02615789473684,80.94447368421052,81.66157894736841,9221501
CTAS,2015-03-31,83.39818181818181,83.97859090909091,82.3921,83.22045454545454,15561612
CTAS,2015-04-30,81.73904761904762,82.16595238095238,81.28643333333333,81.765,12980846
CTAS,2015-05-31,83.9595,84.59749500000001,83.55425,84.2045,11381233
CTAS,2015-06-30,85.91681818181819,86.36913181818181,85.42975909090909,85.86318181818181,12254402
CTAS,2015-07-31,85.45363636363636,85.87590454545455,84.7638909090909,85.31272727272727,11821624
CTAS,2015-08-31,86.40190476190476,87.09744761904761,85.63619047619048,86.46523809523809,12782016
CTAS,2015-09-30,85.72285714285715,86.49590476190477,85.01602857142858,85.75714285714287,15646125
CTAS,2015-10-31,90.58863636363637,91.55036363636363,89.8065909090909,90.80181818181819,14073287
CTAS,2015-11-30,91.3135,91.88584499999999,90.63300000000001,91.21225000000001,13029685
CTAS,2015-12-31,91.48136363636364,92.19686363636364,90.47,91.23818181818181,11819993
CTAS,2016-01-31,84.79263157894736,85.65736315789474,83.73203157894737,84.62842105263158,14287306
CTAS,2016-02-29,83.92150000000001,84.69025,82.93206,83.98049999999999,12749513
CTAS,2016-03-31,88.25772727272728,89.07721818181818,87.4622,88.5,15370909
CTAS,2016-04-30,89.63619047619048,90.12581904761905,89.14881428571428,89.64,13554172
CTAS,2016-05-31,91.72047619047619,92.26714285714286,91.39429523809524,91.90714285714286,16666193
CTAS,2016-06-30,94.46136363636364,95.02927272727274,93.86896818181818,94.66090909090909,11530863
CTAS,2016-07-31,101.8955,102.7636,101.19075000000001,102.09349999999999,15796170
CTAS,2016-08-31,111.19173913043478,111.99,110.4698347826087,111.24217391304349,15605243
CTAS,2016-09-30,115.27761904761904,115.89398571428572,114.19261904761905,114.81476190476191,16502716
CTAS,2016-10-31,108.94714285714285,109.58042380952381,108.15714285714287,108.65714285714287,11864316
CTAS,2016-11-30,109.18809523809523,110.12401428571428,108.52900476190477,109.6495238095238,13908563
CTAS,2016-12-31,118.58857142857144,119.29009523809525,117.76119523809523,118.6047619047619,17726686
CTAS,2017-01-31,115.431,115.99375,114.7133,115.475,10823934
CTAS,2017-02-28,116.91157894736843,117.61163157894737,116.19985789473685,117.09263157894736,10041255
CTAS,2017-03-31,121.74478260869566,122.68173913043478,120.97890000000001,121.94304347826088,14740074
CTAS,2017-04-30,123.70052631578947,124.27977368421053,122.88967894736841,123.38157894736842,9162274
CTAS,2017-05-31,122.25999999999999,122.98215,121.51500454545454,122.4890909090909,10854614
CTAS,2017-06-30,127.33727272727273,128.13293181818182,126.30686818181817,127.27863636363637,9176649
CTAS,2017-07-31,129.70049999999998,130.687835,128.74211,129.809,12391891
CTAS,2017-08-31,133.67260869565217,134.54130434782607,132.61978260869566,133.5213043478261,12000833
CTAS,2017-09-30,136.178,136.93925,135.27974999999998,136.275,13048943
CTAS,2017-10-31,149.93954545454545,150.65121363636365,149.20213636363636,150.06863636363636,11076912
CTAS,2017-11-30,148.28285714285715,149.55761904761906,147.44730952380954,148.89333333333335,12484597
CTAS,2017-12-31,158.20350000000002,159.032745,156.60160000000002,157.6305,13227629
CTAS,2018-01-31,162.4752380952381,163.7304142857143,161.6862285714286,163.0204761904762,11321704
CTAS,2018-02-28,160.94,162.68900000000002,157.902,159.28199999999998,3539549
