Name,date,open,high,low,close,volume
FLIR,2013-02-28,26.49285714285714,26.75177857142857,26.246585714285715,26.50142857142857,15510508
FLIR,2013-03-31,26.1685,26.34925,25.9363,26.1375,27478336
FLIR,2013-04-30,24.955454545454543,25.123409090909092,24.658749999999998,24.878863636363636,30396564
FLIR,2013-05-31,24.513636363636362,24.673000000000002,24.36159090909091,24.53131818181818,26249825
FLIR,2013-06-30,25.0395,25.2935,24.829755,25.07425,28481507
FLIR,2013-07-31,29.230454545454542,29.6875,28.973413636363635,29.454545454545453,26167153
FLIR,2013-08-31,32.50772727272727,32.82017727272727,32.224931818181815,32.48727272727273,20035766
FLIR,2013-09-30,31.817,32.058745,31.486399999999996,31.741000000000003,16616653
FLIR,2013-10-31,30.203043478260867,30.504778260869568,29.808265217391305,30.208695652173912,32469755
FLIR,2013-11-30,29.1515,29.4075,28.972,29.1975,14591550
FLIR,2013-12-31,29.212857142857143,29.417023809523812,28.972685714285717,29.18714285714286,16479075
FLIR,2014-01-31,32.215714285714284,32.67785238095238,31.861047619047618,32.290238095238095,28494180
FLIR,2014-02-28,31.61894736842105,32.114342105263155,31.272052631578948,31.807894736842105,25254733
FLIR,2014-03-31,34.84142857142857,35.150690476190476,34.5416380952381,34.86785714285715,27834176
FLIR,2014-04-30,35.67333333333333,36.021409523809524,35.17762380952381,35.56619047619048,30139397
FLIR,2014-05-31,34.18571428571428,34.50238095238095,33.86642857142857,34.22952380952381,15883207
FLIR,2014-06-30,35.28,35.550380952380955,35.025952380952376,35.29380952380952,11870791
FLIR,2014-07-31,34.13272727272727,34.5140909090909,33.849318181818184,34.10886363636364,18315749
FLIR,2014-08-31,33.67761904761905,33.918571428571425,33.482619047619046,33.69333333333333,12466464
FLIR,2014-09-30,33.01904761904762,33.20509523809524,32.75547619047619,32.94380952380953,11923053
FLIR,2014-10-31,30.366521739130434,30.725647826086956,29.979786956521735,30.38804347826087,21701774
FLIR,2014-11-30,32.73263157894737,32.92184210526316,32.459736842105265,32.603157894736846,13847820
FLIR,2014-12-31,32.348181818181814,32.716595454545455,32.056954545454545,32.32840909090909,20810659
FLIR,2015-01-31,30.782,31.02004,30.354715,30.69375,14406924
FLIR,2015-02-28,32.254210526315795,32.621736842105264,31.969526315789476,32.31815789473684,14047505
FLIR,2015-03-31,31.566136363636364,31.88890909090909,31.299740909090907,31.62909090909091,13895408
FLIR,2015-04-30,30.82761904761905,31.12809523809524,30.524576190476193,30.83214285714286,14630391
FLIR,2015-05-31,31.434500000000003,31.625495,31.213,31.4435,15489242
FLIR,2015-06-30,30.971363636363638,31.2375,30.737045454545456,31.023863636363636,12567255
FLIR,2015-07-31,30.527727272727272,30.769990909090907,30.251590909090908,30.533863636363638,14142036
FLIR,2015-08-31,29.87190476190476,30.17180476190476,29.520619047619046,29.81095238095238,19185711
FLIR,2015-09-30,28.162857142857142,28.392109523809523,27.942861904761905,28.153333333333336,20939414
FLIR,2015-10-31,27.788636363636364,28.078068181818182,27.523863636363636,27.795,25518741
FLIR,2015-11-30,28.2055,28.601025,27.938499999999998,28.397000000000002,25873088
FLIR,2015-12-31,29.174545454545456,29.43995,28.779054545454542,29.09659090909091,18773551
FLIR,2016-01-31,30.19157894736842,30.674000000000003,29.746347368421056,30.172894736842103,39491892
FLIR,2016-02-29,29.6135,30.140145,29.108024999999998,29.765499999999996,24262039
FLIR,2016-03-31,32.3890909090909,32.74831818181818,32.095727272727274,32.505,15412406
FLIR,2016-04-30,32.506190476190476,32.77571428571429,32.00857619047619,32.38476190476191,19638577
FLIR,2016-05-31,30.35571428571429,30.674485714285712,30.12357142857143,30.41142857142857,14395449
FLIR,2016-06-30,30.838636363636365,31.12872727272727,30.59905909090909,30.892272727272726,18494825
FLIR,2016-07-31,32.1415,32.42475,31.8473,32.2245,15602714
FLIR,2016-08-31,31.234347826086957,31.459421739130434,31.000652173913043,31.181956521739128,19745277
FLIR,2016-09-30,31.148095238095237,31.346471428571427,30.934766666666665,31.178571428571427,13273450
FLIR,2016-10-31,30.29380952380952,30.690238095238094,29.978571428571428,30.346190476190475,16063710
FLIR,2016-11-30,34.20904761904762,34.63014285714286,33.94309523809524,34.35,17416851
FLIR,2016-12-31,36.28523809523809,36.54380952380952,35.98807142857143,36.275238095238095,12708499
FLIR,2017-01-31,35.542,35.817,35.26375,35.5045,12780784
FLIR,2017-02-28,36.147894736842105,36.580789473684206,35.76468421052632,36.19,18759546
FLIR,2017-03-31,36.44,36.67434782608696,36.1389652173913,36.38695652173913,12712227
FLIR,2017-04-30,35.846315789473685,36.30478947368421,35.58609473684211,35.99526315789473,15431668
FLIR,2017-05-31,37.12909090909091,37.42705,36.90322727272727,37.19954545454545,16992062
FLIR,2017-06-30,36.31545454545455,36.48862727272727,35.92522727272728,36.15318181818182,25614231
FLIR,2017-07-31,36.9545,37.310244999999995,36.6135,37.0175,26374081
FLIR,2017-08-31,37.66304347826087,37.940865217391305,37.43101304347826,37.68043478260869,19599428
FLIR,2017-09-30,39.041000000000004,39.316250000000004,38.7105,39.0615,25024845
FLIR,2017-10-31,43.08681818181818,43.62954545454546,42.86204545454546,43.34090909090909,28060799
FLIR,2017-11-30,46.95285714285714,47.337857142857146,46.588861904761906,46.94190476190476,19718338
FLIR,2017-12-31,46.959,47.3077,46.5815,46.864,18204211
FLIR,2018-01-31,50.41285714285715,50.7795238095238,50.01171428571429,50.471428571428575,20006669
FLIR,2018-02-28,49.386,50.211040000000004,48.465999999999994,49.23,4952931
