date,open,high,low,close,volume,Name,daily_percentage_change,rolling_30_day_avg
2013-02-08,164.77,167.0,164.25,165.88,702354,REGN,,
2013-02-11,180.0,182.59,168.1,170.35,2341949,REGN,0.026947190740294183,
2013-02-12,170.13,170.8564,167.14,168.18,784932,REGN,-0.012738479600821764,
2013-02-13,168.49,171.08,167.7701,170.33,869735,REGN,0.012783921988345853,
2013-02-14,169.65,171.73,163.04,169.24,1156132,REGN,-0.006399342452885594,
2013-02-15,168.0,168.19,163.05,164.93,861371,REGN,-0.02546679272039708,
2013-02-19,164.47,165.5,158.61,160.42,1018693,REGN,-0.027344934214515365,
2013-02-20,160.0,161.0,158.1,158.42,949403,REGN,-0.012467273407305824,
2013-02-21,158.32,159.73,154.16,159.31,1147132,REGN,0.005617977528089981,
2013-02-22,159.92,161.41,157.65,160.38,749520,REGN,0.006716464754252672,
2013-02-25,161.51,163.68,158.5,159.37,789338,REGN,-0.006297543334580315,
2013-02-26,159.81,162.16,159.09,161.63,713639,REGN,0.014180837045868049,
2013-02-27,161.67,165.58,160.5101,164.8,655818,REGN,0.01961269566293396,
2013-02-28,165.25,169.51,165.25,167.0,714998,REGN,0.013349514563106726,
2013-03-01,166.65,172.21,165.25,171.73,781769,REGN,0.028323353293413112,
2013-03-04,171.35,174.25,169.87,172.65,831377,REGN,0.005357246840971385,
2013-03-05,173.97,175.88,172.27,174.64,729256,REGN,0.011526209093541736,
2013-03-06,175.3,176.373,173.27,174.55,536068,REGN,-0.000515345854328762,
2013-03-07,174.9,175.58,171.5025,171.94,558892,REGN,-0.014952735605843676,
2013-03-08,173.13,174.17,169.44,172.97,624674,REGN,0.005990461788996168,
2013-03-11,172.91,173.0975,170.81,171.75,315128,REGN,-0.007053246227669532,
2013-03-12,171.47,172.319,168.52,172.19,467715,REGN,0.0025618631732168716,
2013-03-13,172.45,175.16,171.064,172.84,505682,REGN,0.0037748998199663496,
2013-03-14,173.72,174.57,171.0,171.93,376753,REGN,-0.005264984957185817,
2013-03-15,171.82,173.14,170.02,171.84,1140034,REGN,-0.0005234688536032304,
